year,record_type,job_category,company_size,source_item,nominal_wage,daily_wage,hourly_wage,source_file,cpi,real_wage,real_wage_growth
2022,job_category,木材加工及造紙設備操作人員,,木材加工及造紙設備操作人員,28028,1110,,raw_wages_2022.csv,102.94666666666667,27225.747960108794,-2.8380573137689713
2023,job_category,木材加工及造紙設備操作人員,,木材加工及造紙設備操作人員,27717,,,raw_wages_2023.csv,105.5125,26268.925482762705,-3.514402905470315
2024,job_category,木材加工及造紙設備操作人員,,木材加工及造紙設備操作人員,28962,1400,,raw_wages_2024.csv,107.81333333333333,26863.09671036359,2.2618786900544086
2015,job_category,木材處理、家具木工及有關工作人員,,木材處理、家具木工及有關工作人員,22000,,,raw_wages_2015.csv,94.53999999999999,23270.573302305904,
2016,job_category,木材處理、家具木工及有關工作人員,,木材處理、家具木工及有關工作人員,23346,967,,raw_wages_2016.csv,95.85666666666667,24355.11353757346,4.660565174645215
2017,job_category,木材處理、家具木工及有關工作人員,,木材處理、家具木工及有關工作人員,21009,,,raw_wages_2017.csv,96.4525,21781.70602109847,-10.566189775731926
2018,job_category,木材處理、家具木工及有關工作人員,,木材處理、家具木工及有關工作人員,23953,,,raw_wages_2018.csv,97.755,24503.094470871056,12.493917818634404
2020,job_category,木材處理、家具木工及有關工作人員,,木材處理、家具木工及有關工作人員,35272,,,raw_wages_2020.csv,98.0675,35967.06350217962,46.785801054380194
2021,job_category,木材處理、家具木工及有關工作人員,,木材處理、家具木工及有關工作人員,26628,,,raw_wages_2021.csv,100,26627.999999999996,-25.965599058743482
2022,job_category,木材處理、家具木工及有關工作人員,,木材處理、家具木工及有關工作人員,30636,1500,,raw_wages_2022.csv,102.94666666666667,29759.098562362386,11.758669679894806
2023,job_category,木材處理、家具木工及有關工作人員,,木材處理、家具木工及有關工作人員,29210,,,raw_wages_2023.csv,105.5125,27683.92370572207,-6.973245013761531
2024,job_category,木材處理、家具木工及有關工作人員,,木材處理、家具木工及有關工作人員,29343,3500,183,raw_wages_2024.csv,107.81333333333333,27216.485283205544,-1.6884832781846937
2015,job_category,未分類其他事務支援人員,,未分類其他事務支援人員,23899,,127,raw_wages_2015.csv,94.53999999999999,25279.246879627673,
2016,job_category,未分類其他事務支援人員,,未分類其他事務支援人員,26811,,120,raw_wages_2016.csv,95.85666666666667,27969.88559307299,10.643666428265641
2017,job_category,未分類其他事務支援人員,,未分類其他事務支援人員,24734,,,raw_wages_2017.csv,96.4525,25643.71063476841,-8.31671245334189
2018,job_category,未分類其他事務支援人員,,未分類其他事務支援人員,24930,,149,raw_wages_2018.csv,97.755,25502.531839803592,-0.5505396507376137
2019,job_category,未分類其他事務支援人員,,未分類其他事務支援人員,26113,,150,raw_wages_2019.csv,98.30166666666666,26564.14777640257,4.1627864373138035
2020,job_category,未分類其他事務支援人員,,未分類其他事務支援人員,26867,,159,raw_wages_2020.csv,98.0675,27396.43612817702,3.1331264935733794
2021,job_category,未分類其他事務支援人員,,未分類其他事務支援人員,29279,,160,raw_wages_2021.csv,100,29279.000000000004,6.871564837905253
2022,job_category,未分類其他事務支援人員,,未分類其他事務支援人員,29495,,168,raw_wages_2022.csv,102.94666666666667,28650.75767387644,-2.1457096421447552
2023,job_category,未分類其他事務支援人員,,未分類其他事務支援人員,29375,,193,raw_wages_2023.csv,105.5125,27840.303281601708,-2.828736333956361
2024,job_category,未分類其他事務支援人員,,未分類其他事務支援人員,30603,,,raw_wages_2024.csv,107.81333333333333,28385.171902052927,1.9571217128632856
2015,job_category,未分類其他技藝有關工作人員,,未分類其他技藝有關工作人員,30569,,,raw_wages_2015.csv,94.53999999999999,32334.461603554053,
2016,job_category,未分類其他技藝有關工作人員,,未分類其他技藝有關工作人員,23602,,,raw_wages_2016.csv,95.85666666666667,24622.178947734465,-23.85158828490248
2017,job_category,未分類其他技藝有關工作人員,,未分類其他技藝有關工作人員,25899,841,133,raw_wages_2017.csv,96.4525,26851.5590575672,9.054357514682376
2018,job_category,未分類其他技藝有關工作人員,,未分類其他技藝有關工作人員,28043,990,140,raw_wages_2018.csv,97.755,28687.023681653114,6.835597963421236
2019,job_category,未分類其他技藝有關工作人員,,未分類其他技藝有關工作人員,26951,,153,raw_wages_2019.csv,98.30166666666666,27416.625693019785,-4.428476103799561
2020,job_category,未分類其他技藝有關工作人員,,未分類其他技藝有關工作人員,26797,,,raw_wages_2020.csv,98.0675,27325.056721135952,-0.3339906701470774
2021,job_category,未分類其他技藝有關工作人員,,未分類其他技藝有關工作人員,25917,800,,raw_wages_2021.csv,100,25917,-5.152987367988948
2022,job_category,未分類其他技藝有關工作人員,,未分類其他技藝有關工作人員,26985,,168,raw_wages_2022.csv,102.94666666666667,26212.60199456029,1.1405718044537938
2023,job_category,未分類其他技藝有關工作人員,,未分類其他技藝有關工作人員,26143,,176,raw_wages_2023.csv,105.5125,24777.15910437152,-5.47615566927181
2024,job_category,未分類其他技藝有關工作人員,,未分類其他技藝有關工作人員,28978,,198,raw_wages_2024.csv,107.81333333333333,26877.937175364827,8.478688223068565
2015,job_category,未分類其他醫療保健助理專業人員,,未分類其他醫療保健助理專業人員,26596,,125,raw_wages_2015.csv,94.53999999999999,28132.007615823994,
2016,job_category,未分類其他醫療保健助理專業人員,,未分類其他醫療保健助理專業人員,30510,,,raw_wages_2016.csv,95.85666666666667,31828.77212504781,13.140777436532547
2017,job_category,未分類其他醫療保健助理專業人員,,未分類其他醫療保健助理專業人員,28343,,,raw_wages_2017.csv,96.4525,29385.4487960395,-7.676461157248104
2018,job_category,未分類其他醫療保健助理專業人員,,未分類其他醫療保健助理專業人員,30543,,,raw_wages_2018.csv,97.755,31244.43762467393,6.326222347453059
2019,job_category,未分類其他醫療保健助理專業人員,,未分類其他醫療保健助理專業人員,33980,,192,raw_wages_2019.csv,98.30166666666666,34567.06396975298,10.634297166722394
2020,job_category,未分類其他醫療保健助理專業人員,,未分類其他醫療保健助理專業人員,29809,,,raw_wages_2020.csv,98.0675,30396.41063553165,-12.065396522744166
2021,job_category,未分類其他醫療保健助理專業人員,,未分類其他醫療保健助理專業人員,31435,,400,raw_wages_2021.csv,100,31435.000000000004,3.4168158106612223
2022,job_category,未分類其他醫療保健助理專業人員,,未分類其他醫療保健助理專業人員,29432,,226,raw_wages_2022.csv,102.94666666666667,28589.56093770237,-9.051818235398867
2023,job_category,未分類其他醫療保健助理專業人員,,未分類其他醫療保健助理專業人員,29732,,192,raw_wages_2023.csv,105.5125,28178.651818504914,-1.437269778618988
2024,job_category,未分類其他醫療保健助理專業人員,,未分類其他醫療保健助理專業人員,32049,,325,raw_wages_2024.csv,107.81333333333333,29726.3789265397,5.492552014210972
2015,job_category,未分類其他醫療保健專業人員,,未分類其他醫療保健專業人員,38204,,175,raw_wages_2015.csv,94.53999999999999,40410.408292786124,
2016,job_category,未分類其他醫療保健專業人員,,未分類其他醫療保健專業人員,36463,,,raw_wages_2016.csv,95.85666666666667,38039.0861355496,-5.868097496208269
2017,job_category,未分類其他醫療保健專業人員,,未分類其他醫療保健專業人員,41151,,,raw_wages_2017.csv,96.4525,42664.52398849175,12.159697623806531
2018,job_category,未分類其他醫療保健專業人員,,未分類其他醫療保健專業人員,39335,,,raw_wages_2018.csv,97.755,40238.35097948954,-5.686628566761076
2019,job_category,未分類其他醫療保健專業人員,,未分類其他醫療保健專業人員,37021,,,raw_wages_2019.csv,98.30166666666666,37660.60256692833,-6.406197942542802
2020,job_category,未分類其他醫療保健專業人員,,未分類其他醫療保健專業人員,42154,,,raw_wages_2020.csv,98.0675,42984.67892013155,14.1369919499869
2021,job_category,未分類其他醫療保健專業人員,,未分類其他醫療保健專業人員,40845,,,raw_wages_2021.csv,100,40845,-4.9777710893391
2022,job_category,未分類其他醫療保健專業人員,,未分類其他醫療保健專業人員,47725,,,raw_wages_2022.csv,102.94666666666667,46358.95609377023,13.499708884245898
2023,job_category,未分類其他醫療保健專業人員,,未分類其他醫療保健專業人員,42232,,,raw_wages_2023.csv,105.5125,40025.58938514394,-13.661581800538814
2024,job_category,未分類其他醫療保健專業人員,,未分類其他醫療保健專業人員,47670,,,raw_wages_2024.csv,107.81333333333333,44215.31041305961,10.467606079701476
2015,job_category,機械工程師,,機械工程師,34063,,,raw_wages_2015.csv,94.53999999999999,36030.251745293004,
2016,job_category,機械工程師,,機械工程師,33403,,,raw_wages_2016.csv,95.85666666666667,34846.81990471885,-3.284550574167888
2017,job_category,機械工程師,,機械工程師,38845,,,raw_wages_2017.csv,96.4525,40273.70985718359,15.573558698622737
2018,job_category,機械工程師,,機械工程師,38463,,,raw_wages_2018.csv,97.755,39346.32499616389,-2.3027053239156325
2019,job_category,機械工程師,,機械工程師,37257,,,raw_wages_2019.csv,98.30166666666666,37900.679879961346,-3.6741553787894676
2020,job_category,機械工程師,,機械工程師,38703,,,raw_wages_2020.csv,98.0675,39465.67415300686,4.1291984154430805
2021,job_category,機械工程師,,機械工程師,41131,,,raw_wages_2021.csv,100,41131,4.219681743017323
2022,job_category,機械工程師,,機械工程師,42390,,,raw_wages_2022.csv,102.94666666666667,41176.66105426758,0.1110137226607133
2023,job_category,機械工程師,,機械工程師,44753,3000,,raw_wages_2023.csv,105.5125,42414.8797535837,3.007088645881817
2024,job_category,機械工程師,,機械工程師,44286,,,raw_wages_2024.csv,107.81333333333333,41076.55206529805,-3.1553259046374516
2015,job_category,機械工程技術員,,機械工程技術員,26497,1136,130,raw_wages_2015.csv,94.53999999999999,28027.290035963615,
2016,job_category,機械工程技術員,,機械工程技術員,27935,1251,,raw_wages_2016.csv,95.85666666666667,29142.469659561153,3.9789063522251977
2017,job_category,機械工程技術員,,機械工程技術員,30390,1096,,raw_wages_2017.csv,96.4525,31507.736968974365,8.116221229854514
2018,job_category,機械工程技術員,,機械工程技術員,30558,1129,2500,raw_wages_2018.csv,97.755,31259.78210833206,-0.7869649949359014
